walk_data_1.TimeStamp, walk_data_1.timeStamp (ms), walk_data_1.accelX, walk_data_1.accelY, walk_data_1.accelZ, walk_data_1.gyroX, walk_data_1.gyroY, walk_data_1.gyroZ, walk_data_2.TimeStamp, walk_data_2.timeStamp (ms), walk_data_2.accelX, walk_data_2.accelY, walk_data_2.accelZ, walk_data_2.gyroX, walk_data_2.gyroY, walk_data_2.gyroZ
Mon Sep 26 15:14:42 2016, 4677, -3312, 482, 7466, -255, 387, -341, Mon Sep 26 15:19:25 2016, 4858, -5058, 760, 6188, 37, 1132, -774
Mon Sep 26 15:14:42 2016, 4687, -3242, 150, 6290, -132, 593, -196, Mon Sep 26 15:19:25 2016, 4867, -5330, 622, 6138, -27, 963, -720
Mon Sep 26 15:14:42 2016, 4696, -3478, 602, 7418, 67, 600, -135, Mon Sep 26 15:19:25 2016, 4877, -5094, 612, 6316, 43, 915, -722
Mon Sep 26 15:14:42 2016, 4707, -4536, 714, 7690, 356, 787, 55, Mon Sep 26 15:19:25 2016, 4887, -4984, 882, 6660, 38, 991, -645
Mon Sep 26 15:14:42 2016, 4717, -4330, 418, 6118, 540, 901, 225, Mon Sep 26 15:19:25 2016, 4898, -5100, 716, 6518, 113, 1297, -588
Mon Sep 26 15:14:42 2016, 4728, -3988, 408, 7196, 632, 1067, 387, Mon Sep 26 15:19:26 2016, 4907, -5088, 842, 6486, 243, 1522, -550
Mon Sep 26 15:14:42 2016, 4738, -2876, 708, 7428, 786, 1078, 487, Mon Sep 26 15:19:26 2016, 4917, -5052, 228, 6206, 314, 1752, -585
Mon Sep 26 15:14:42 2016, 4747, -4158, 1422, 7752, 679, 1112, 534, Mon Sep 26 15:19:26 2016, 4927, -4984, 514, 6268, 339, 2001, -412
Mon Sep 26 15:14:42 2016, 4757, -3678, 1268, 7106, 657, 1057, 326, Mon Sep 26 15:19:26 2016, 4938, -5036, 872, 6346, 334, 2249, -334
Mon Sep 26 15:14:42 2016, 4768, -4168, 1164, 6924, 651, 1151, 219, Mon Sep 26 15:19:26 2016, 4948, -5398, 992, 6488, 317, 2665, -350
Mon Sep 26 15:14:42 2016, 4777, -4134, 1156, 6856, 649, 1144, 212, Mon Sep 26 15:19:26 2016, 4957, -5906, 866, 6462, 376, 2970, -375
Mon Sep 26 15:14:42 2016, 4787, -4034, 1194, 6812, 656, 1127, 148, Mon Sep 26 15:19:26 2016, 4967, -5260, 338, 6596, 189, 3470, -306
Mon Sep 26 15:14:42 2016, 4797, -3482, 892, 6918, 649, 1168, 42, Mon Sep 26 15:19:26 2016, 4977, -4066, -514, 8820, 477, 4425, -209
Mon Sep 26 15:14:42 2016, 4807, -4196, 1004, 7000, 660, 1219, -5, Mon Sep 26 15:19:26 2016, 4987, -2920, -374, 6806, -225, 5225, -54
Mon Sep 26 15:14:42 2016, 4817, -4642, 1090, 6878, 582, 1204, 42, Mon Sep 26 15:19:26 2016, 4997, -3546, -132, 6796, -325, 5908, 89
Mon Sep 26 15:14:42 2016, 4827, -4326, 896, 6608, 544, 1179, 84, Mon Sep 26 15:19:26 2016, 5007, -4214, 642, 6472, -534, 7182, -145
Mon Sep 26 15:14:42 2016, 4837, -3876, 974, 6012, 495, 1175, -23, Mon Sep 26 15:19:26 2016, 5018, -6370, 1752, 7038, -479, 7866, -336
Mon Sep 26 15:14:42 2016, 4847, -3972, 1806, 6182, 389, 1148, -44, Mon Sep 26 15:19:26 2016, 5027, -4086, 1232, 8310, -361, 9116, -554
Mon Sep 26 15:14:42 2016, 4857, -4066, 1634, 6214, 238, 1205, -236, Mon Sep 26 15:19:26 2016, 5037, -5308, 1726, 11202, -305, 9978, -827
Mon Sep 26 15:14:42 2016, 4867, -4034, 1162, 5954, 109, 1206, -272, Mon Sep 26 15:19:26 2016, 5048, -4288, 968, 5832, 32, 11546, -552
Mon Sep 26 15:14:42 2016, 4877, -4580, 1748, 6346, -67, 1169, -329, Mon Sep 26 15:19:26 2016, 5057, 4016, -1270, 18452, 331, 12295, -488
Mon Sep 26 15:14:42 2016, 4887, -4194, 1530, 6260, -174, 1117, -421, Mon Sep 26 15:19:26 2016, 5067, -5328, 130, 9874, 1383, 15937, 385
Mon Sep 26 15:14:42 2016, 4897, -3696, 1348, 5754, -346, 1161, -659, Mon Sep 26 15:19:26 2016, 5077, -15744, 3980, 7874, 1894, 16315, 319
Mon Sep 26 15:14:42 2016, 4907, -4622, 904, 5296, -490, 1167, -776, Mon Sep 26 15:19:26 2016, 5087, -17122, 4256, 6810, 3159, 17234, -1042
Mon Sep 26 15:14:42 2016, 4917, -4538, 1032, 6346, -401, 902, -752, Mon Sep 26 15:19:26 2016, 5097, -18294, 2314, 12412, 4876, 17051, -1338
Mon Sep 26 15:14:42 2016, 4927, -5580, 374, 6542, -418, 949, -942, Mon Sep 26 15:19:26 2016, 5108, -17388, 5804, 9526, 5364, 15627, -2434
Mon Sep 26 15:14:43 2016, 4937, -4598, 812, 6914, -294, 669, -884, Mon Sep 26 15:19:26 2016, 5117, -18112, 5222, 13030, 5814, 13660, -3685
Mon Sep 26 15:14:43 2016, 4947, -3706, -162, 5298, -323, 1320, -819, Mon Sep 26 15:19:26 2016, 5127, -14220, 1502, 14208, 7563, 11601, -3468
Mon Sep 26 15:14:43 2016, 4957, -4828, 956, 7200, -327, 1384, -764, Mon Sep 26 15:19:26 2016, 5138, -11466, 1264, 16224, 6822, 9053, -3915
Mon Sep 26 15:14:43 2016, 4967, -4996, 676, 6318, -239, 1333, -886, Mon Sep 26 15:19:26 2016, 5148, -32768, 2794, 19244, 4447, 5838, -3952
Mon Sep 26 15:14:43 2016, 4976, -4574, 1146, 6924, -149, 1389, -869, Mon Sep 26 15:19:26 2016, 5158, -18674, 13570, 32746, 5016, 6593, -4073
Mon Sep 26 15:14:43 2016, 4986, -4626, 852, 6572, -155, 1647, -817, Mon Sep 26 15:19:26 2016, 5168, -14714, 12232, 27210, 3154, -63, -3756
Mon Sep 26 15:14:43 2016, 4996, -4384, 746, 6532, -145, 2089, -648, Mon Sep 26 15:19:26 2016, 5178, -2696, 11918, 21592, 859, -3419, -3013
Mon Sep 26 15:14:43 2016, 5007, -4760, 1158, 6588, -102, 2249, -537, Mon Sep 26 15:19:26 2016, 5188, 142, 8464, 12458, -1547, -6161, -2539
Mon Sep 26 15:14:43 2016, 5016, -4192, 1206, 7332, -30, 2693, -680, Mon Sep 26 15:19:26 2016, 5198, 1478, 5588, 9034, -2309, -6336, -2419
Mon Sep 26 15:14:43 2016, 5027, -6342, 970, 6928, 56, 3217, -823, Mon Sep 26 15:19:26 2016, 5208, 1264, 2998, 7920, -2118, -6407, -1903
Mon Sep 26 15:14:43 2016, 5037, -4966, 558, 6548, 532, 4215, -998, Mon Sep 26 15:19:26 2016, 5217, -2100, 3012, 7900, -1450, -7050, -1427
Mon Sep 26 15:14:43 2016, 5047, -5290, 852, 9106, 439, 4172, -507, Mon Sep 26 15:19:26 2016, 5227, -2738, 3190, 8114, -361, -8522, -526
Mon Sep 26 15:14:43 2016, 5057, -5482, 924, 6964, 537, 5034, -323, Mon Sep 26 15:19:26 2016, 5237, -2198, 3652, 7302, 117, -9447, -37
Mon Sep 26 15:14:43 2016, 5067, -4542, 484, 7618, 693, 5925, -505, Mon Sep 26 15:19:26 2016, 5247, -1692, 4172, 6006, 325, -10162, 404
Mon Sep 26 15:14:43 2016, 5077, -5992, 892, 7792, 325, 7321, -294, Mon Sep 26 15:19:26 2016, 5257, -2444, 4398, 5990, 89, -10360, 540
Mon Sep 26 15:14:43 2016, 5087, -8178, 2814, 6466, 457, 8034, -722, Mon Sep 26 15:19:26 2016, 5268, -4792, 3784, 4846, -365, -10915, 782
Mon Sep 26 15:14:43 2016, 5097, -7050, 1176, 5288, 560, 9126, -344, Mon Sep 26 15:19:26 2016, 5277, -4844, 3254, 6668, -486, -11132, 749
Mon Sep 26 15:14:43 2016, 5107, -1222, -2290, 9812, 817, 10466, -603, Mon Sep 26 15:19:26 2016, 5288, -5376, 2768, 6076, -497, -11606, 999
Mon Sep 26 15:14:43 2016, 5117, -4322, 716, 7300, 917, 12015, -446, Mon Sep 26 15:19:26 2016, 5297, -5274, 2558, 6436, 68, -11817, 1384
Mon Sep 26 15:14:43 2016, 5127, -5396, 1414, 7338, 1368, 13759, -112, Mon Sep 26 15:19:26 2016, 5307, -6202, 2148, 6252, 643, -11824, 1727
Mon Sep 26 15:14:43 2016, 5137, -9118, 2990, 8550, 2112, 15361, 90, Mon Sep 26 15:19:26 2016, 5318, -7022, 2122, 6430, 1553, -11825, 2218
Mon Sep 26 15:14:43 2016, 5147, -11520, 5582, 9554, 2896, 16530, -149, Mon Sep 26 15:19:26 2016, 5328, -7720, 2290, 6738, 2048, -11736, 2557
Mon Sep 26 15:14:43 2016, 5157, -17172, 2912, 7484, 3929, 16571, -790, Mon Sep 26 15:19:26 2016, 5338, -8532, 2722, 7128, 2311, -11606, 2833
Mon Sep 26 15:14:43 2016, 5167, -17582, 2232, 16390, 5707, 15739, -884, Mon Sep 26 15:19:26 2016, 5348, -9896, 3194, 8676, 2304, -11477, 3237
Mon Sep 26 15:14:43 2016, 5177, -12862, -1068, 12522, 6931, 14468, -1319, Mon Sep 26 15:19:26 2016, 5357, -10232, 2680, 8764, 2158, -11402, 3561
Mon Sep 26 15:14:43 2016, 5187, -17434, 1014, 14676, 6905, 10669, -756, Mon Sep 26 15:19:26 2016, 5367, -10388, 1976, 7836, 2069, -11105, 4058
Mon Sep 26 15:14:43 2016, 5197, -13794, 8208, 17874, 6589, 9004, -256, Mon Sep 26 15:19:26 2016, 5378, -9758, 2446, 8958, 2014, -10743, 4477
Mon Sep 26 15:14:43 2016, 5207, -3952, 4476, 18146, 5993, 6684, -1464, Mon Sep 26 15:19:26 2016, 5388, -11414, 2476, 10340, 1898, -10120, 5093
Mon Sep 26 15:14:43 2016, 5217, -32768, 20228, 26000, 3358, 3499, -2937, Mon Sep 26 15:19:26 2016, 5398, -12688, 2868, 12212, 1750, -9844, 5406
Mon Sep 26 15:14:43 2016, 5226, -10270, 9788, 32767, 2565, 76, -4531, Mon Sep 26 15:19:26 2016, 5408, -15210, 2820, 15262, 1266, -9854, 5709
Mon Sep 26 15:14:43 2016, 5236, -1954, 7856, 20212, -73, -4892, -4534, Mon Sep 26 15:19:26 2016, 5417, -16540, 2392, 16554, 1000, -10064, 5782
Mon Sep 26 15:14:43 2016, 5247, 2604, 3818, 14830, -1186, -6601, -4266, Mon Sep 26 15:19:26 2016, 5427, -17704, 1346, 16274, 865, -10502, 5680
Mon Sep 26 15:14:43 2016, 5256, 2224, 3842, 8766, -953, -6831, -4343, Mon Sep 26 15:19:26 2016, 5437, -19240, 578, 14970, 1134, -10654, 5527
Mon Sep 26 15:14:43 2016, 5267, 1604, 4474, 7474, -630, -6847, -3929, Mon Sep 26 15:19:26 2016, 5447, -22420, 1026, 12416, 1759, -10873, 5069
Mon Sep 26 15:14:43 2016, 5278, -110, 5312, 7688, -648, -7209, -3523, Mon Sep 26 15:19:26 2016, 5458, -23952, 2058, 10852, 1882, -10985, 4404
Mon Sep 26 15:14:43 2016, 5288, -966, 5668, 7756, -988, -7845, -2908, Mon Sep 26 15:19:26 2016, 5468, -23570, 930, 6334, 1928, -11077, 3083
Mon Sep 26 15:14:43 2016, 5297, -1526, 5598, 7004, -1245, -8210, -2441, Mon Sep 26 15:19:26 2016, 5477, -22460, -1074, 2138, 2449, -10847, 2519
Mon Sep 26 15:14:43 2016, 5306, -1626, 5078, 6234, -1378, -8512, -1972, Mon Sep 26 15:19:26 2016, 5488, -20298, -5622, -4216, 4378, -9633, 2641
Mon Sep 26 15:14:43 2016, 5316, -2476, 4480, 6030, -1061, -8833, -1219, Mon Sep 26 15:19:26 2016, 5497, -23676, -11410, -8568, 6479, -8487, 3597
Mon Sep 26 15:14:43 2016, 5327, -3860, 3804, 5506, -563, -8989, -702, Mon Sep 26 15:19:26 2016, 5507, -29140, -8738, -15660, 9345, -7371, 5082
Mon Sep 26 15:14:43 2016, 5337, -5180, 4212, 5028, -106, -9505, 18, Mon Sep 26 15:19:26 2016, 5517, -28854, -7188, -18234, 9165, -6511, 5051
Mon Sep 26 15:14:43 2016, 5347, -5110, 5398, 6560, 8, -9834, 319, Mon Sep 26 15:19:26 2016, 5527, -22444, -4520, -19568, 6043, -3866, 3664
Mon Sep 26 15:14:43 2016, 5357, -5426, 5700, 5898, -130, -10081, 734, Mon Sep 26 15:19:26 2016, 5538, -17150, -2566, -17222, 469, 386, 581
Mon Sep 26 15:14:43 2016, 5367, -5798, 5540, 5668, -224, -10200, 1056, Mon Sep 26 15:19:26 2016, 5548, -14220, -1272, -10822, -3386, 3039, -1679
Mon Sep 26 15:14:43 2016, 5377, -7278, 4920, 6088, -83, -10166, 1671, Mon Sep 26 15:19:26 2016, 5558, -16590, -1302, -3478, -5817, 4885, -3347
Mon Sep 26 15:14:43 2016, 5387, -7842, 4620, 6698, 210, -10214, 2181, Mon Sep 26 15:19:26 2016, 5568, -20488, -4332, 6558, -5375, 4888, -3766
Mon Sep 26 15:14:43 2016, 5397, -8308, 4430, 6928, 708, -10329, 2980, Mon Sep 26 15:19:26 2016, 5578, 14602, -5486, 13046, -4687, 5875, -3195
Mon Sep 26 15:14:43 2016, 5407, -8196, 5070, 7884, 990, -10316, 3468, Mon Sep 26 15:19:26 2016, 5588, -6574, 8694, -466, -5780, 7912, -3133
Mon Sep 26 15:14:43 2016, 5417, -9570, 4626, 7870, 1247, -10193, 4307, Mon Sep 26 15:19:26 2016, 5598, 10430, -7614, 7588, -5726, 7854, -4438
Mon Sep 26 15:14:43 2016, 5427, -10078, 4580, 7522, 1253, -10161, 4817, Mon Sep 26 15:19:26 2016, 5608, -1418, -18676, 3730, -1456, 12114, -1175
Mon Sep 26 15:14:43 2016, 5437, -10544, 4830, 9180, 981, -9957, 5521, Mon Sep 26 15:19:26 2016, 5618, -24502, -7904, 21012, -246, 12493, -992
Mon Sep 26 15:14:43 2016, 5447, -11378, 4590, 10170, 697, -9807, 5952, Mon Sep 26 15:19:26 2016, 5627, -20694, 3702, 13902, -604, 10837, -1810
Mon Sep 26 15:14:43 2016, 5457, -11806, 4364, 11096, 173, -9715, 6441, Mon Sep 26 15:19:26 2016, 5638, -21392, 21898, 20410, -3172, 9139, -1113
Mon Sep 26 15:14:43 2016, 5468, -13082, 3668, 12026, -58, -9756, 6502, Mon Sep 26 15:19:26 2016, 5647, -4698, -4156, 11208, -4526, 5786, -1765
Mon Sep 26 15:14:43 2016, 5476, -13642, 2802, 12762, -117, -9855, 6389, Mon Sep 26 15:19:26 2016, 5658, -18410, -18282, 15788, -1283, 4050, -1742
Mon Sep 26 15:14:43 2016, 5487, -15162, 1970, 13214, 92, -9978, 6147, Mon Sep 26 15:19:26 2016, 5667, -698, 6292, 6130, -1217, 2660, -420
Mon Sep 26 15:14:43 2016, 5497, -16026, 1676, 13144, 789, -10211, 5329, Mon Sep 26 15:19:26 2016, 5678, -7550, 10036, 7120, -2919, 1898, -1270
Mon Sep 26 15:14:43 2016, 5506, -16900, 1486, 12510, 1441, -10358, 4606, Mon Sep 26 15:19:26 2016, 5687, -6224, -3098, 7842, -2393, 951, -1804
Mon Sep 26 15:14:43 2016, 5516, -17312, 1886, 11578, 2147, -10456, 3770, Mon Sep 26 15:19:26 2016, 5698, -4494, 1854, 8988, -2247, 243, -1391
Mon Sep 26 15:14:43 2016, 5527, -17548, 2738, 9804, 3148, -10336, 2309, Mon Sep 26 15:19:26 2016, 5708, -4734, 820, 7830, -1660, 419, -955
Mon Sep 26 15:14:43 2016, 5537, -17628, 2460, 8316, 4276, -9971, 1114, Mon Sep 26 15:19:26 2016, 5718, -5172, 290, 9538, -1322, 94, -1006
Mon Sep 26 15:14:43 2016, 5547, -18028, -356, 5940, 5532, -9652, 793, Mon Sep 26 15:19:26 2016, 5728, -5158, 1702, 8142, -830, -178, -650
Mon Sep 26 15:14:43 2016, 5557, -17484, -2118, 3844, 7972, -9103, 1184, Mon Sep 26 15:19:26 2016, 5738, -4512, 1166, 6800, -699, -248, -564
Mon Sep 26 15:14:43 2016, 5567, -17806, -5770, 1376, 9583, -8559, 2147, Mon Sep 26 15:19:26 2016, 5747, -4320, 818, 7178, -756, -230, -551
Mon Sep 26 15:14:43 2016, 5577, -22248, -4748, -1852, 10893, -8178, 3692, Mon Sep 26 15:19:26 2016, 5757, -3600, 226, 7326, -696, -232, -536
Mon Sep 26 15:14:43 2016, 5587, -24818, -3112, -11550, 9645, -7811, 4188, Mon Sep 26 15:19:26 2016, 5767, -3630, 554, 7102, -644, -47, -409
Mon Sep 26 15:14:43 2016, 5597, -23178, -4506, -16592, 7347, -6607, 4270, Mon Sep 26 15:19:26 2016, 5778, -3432, 810, 7216, -546, 86, -339
Mon Sep 26 15:14:43 2016, 5607, -20418, -3440, -17002, 2798, -3146, 3196, Mon Sep 26 15:19:26 2016, 5787, -5360, -16, 7528, -440, 307, -310
Mon Sep 26 15:14:43 2016, 5616, -17974, -3178, -15060, -579, -655, 1607, Mon Sep 26 15:19:26 2016, 5798, -4900, 402, 7056, -306, 297, -132
Mon Sep 26 15:14:43 2016, 5626, -16154, -4080, -9540, -4569, 2179, -1051, Mon Sep 26 15:19:26 2016, 5807, -3756, 504, 6992, -123, 495, -81
Mon Sep 26 15:14:43 2016, 5637, -15406, -4788, -5592, -5331, 3869, -2873, Mon Sep 26 15:19:26 2016, 5818, -3838, 524, 7262, -92, 461, -16
Mon Sep 26 15:14:43 2016, 5646, -15448, -4238, -24, -4394, 4515, -3124, Mon Sep 26 15:19:26 2016, 5828, -4018, 1220, 7150, -60, 508, -54
Mon Sep 26 15:14:43 2016, 5656, -15312, -3108, 1952, -2838, 4664, -3012, Mon Sep 26 15:19:26 2016, 5838, -3990, 1112, 7010, -38, 497, -63
Mon Sep 26 15:14:43 2016, 5667, -16128, -934, 4470, -361, 4347, -1958, Mon Sep 26 15:19:26 2016, 5847, -4038, 1052, 6966, 24, 412, -110
Mon Sep 26 15:14:43 2016, 5677, 31290, 14506, 29256, 1083, 3861, -1262, Mon Sep 26 15:19:26 2016, 5858, -3844, 870, 6960, 47, 373, -115
Mon Sep 26 15:14:43 2016, 5687, -2670, 12206, 60, -6027, 7408, -493, Mon Sep 26 15:19:26 2016, 5868, -3778, 722, 7034, 98, 397, -142
Mon Sep 26 15:14:43 2016, 5697, 18062, -9266, -4206, -8962, 8736, -3522, Mon Sep 26 15:19:26 2016, 5878, -3842, 536, 7096, 135, 482, -109
Mon Sep 26 15:14:43 2016, 5707, -6316, -21264, 16766, -3577, 14030, -3477, Mon Sep 26 15:19:26 2016, 5888, -4044, 514, 6934, 161, 564, -56
Mon Sep 26 15:14:43 2016, 5717, -30610, -10056, 26236, -1780, 13286, -2700, Mon Sep 26 15:19:26 2016, 5898, -4116, 610, 6872, 150, 529, -30
Mon Sep 26 15:14:43 2016, 5727, -20696, 32767, 32767, -4861, 10692, -1732, Mon Sep 26 15:19:27 2016, 5908, -4058, 868, 6884, 150, 456, -26
Mon Sep 26 15:14:43 2016, 5737, -23422, 14846, 4248, -7982, 7430, -2271, Mon Sep 26 15:19:27 2016, 5918, -4012, 858, 6868, 143, 384, -48
Mon Sep 26 15:14:43 2016, 5747, -10014, -24132, 10790, -5738, 4301, -827, Mon Sep 26 15:19:27 2016, 5928, -4066, 822, 6760, 152, 368, -69
Mon Sep 26 15:14:43 2016, 5757, -5786, -7622, 9730, -965, 4368, -1847, Mon Sep 26 15:19:27 2016, 5938, -4166, 1010, 6800, 112, 307, -113
Mon Sep 26 15:14:43 2016, 5766, -13212, 6040, 6902, -1914, 2719, -405, Mon Sep 26 15:19:27 2016, 5947, -4006, 996, 6704, 98, 191, -134
Mon Sep 26 15:14:43 2016, 5777, -6364, -714, 9492, -1952, 1679, -944, Mon Sep 26 15:19:27 2016, 5957, -3996, 992, 6930, 69, 123, -177
Mon Sep 26 15:14:43 2016, 5787, -7360, 696, 7870, -1771, 942, -1118, Mon Sep 26 15:19:27 2016, 5967, -4018, 846, 6844, 66, 80, -202
Mon Sep 26 15:14:43 2016, 5797, -6668, -540, 8496, -1128, 478, -602, Mon Sep 26 15:19:27 2016, 5977, -4070, 780, 6980, 78, 56, -231
Mon Sep 26 15:14:43 2016, 5807, -5570, 2236, 7370, -1070, 488, -412, Mon Sep 26 15:19:27 2016, 5988, -4042, 530, 7202, 92, 149, -213
Mon Sep 26 15:14:43 2016, 5817, -4432, 1402, 6816, -864, 378, -385, Mon Sep 26 15:19:27 2016, 5998, -4044, 730, 7160, 47, 206, -191
Mon Sep 26 15:14:43 2016, 5828, -3704, -146, 6976, -598, 343, -421, Mon Sep 26 15:19:27 2016, 6007, -3922, 842, 7012, 48, 285, -183
Mon Sep 26 15:14:43 2016, 5838, -3996, 808, 7610, -429, 175, -299, Mon Sep 26 15:19:27 2016, 6017, -3914, 712, 7012, 64, 372, -188
Mon Sep 26 15:14:43 2016, 5847, -3742, 284, 7432, -311, 96, -256, Mon Sep 26 15:19:27 2016, 6027, -3756, 724, 7010, 90, 596, -208
Mon Sep 26 15:14:43 2016, 5858, -4150, 270, 7462, -138, 212, -118, Mon Sep 26 15:19:27 2016, 6038, -3758, 974, 7100, 145, 816, -232
Mon Sep 26 15:14:43 2016, 5867, -3756, 278, 7368, 78, 269, 10, Mon Sep 26 15:19:27 2016, 6047, -4224, 612, 7008, 165, 969, -248
Mon Sep 26 15:14:43 2016, 5877, -3934, 242, 7194, 227, 339, 169, Mon Sep 26 15:19:27 2016, 6058, -4006, 810, 7170, 213, 1014, -245
Mon Sep 26 15:14:43 2016, 5887, -4006, 248, 7042, 463, 434, 344, Mon Sep 26 15:19:27 2016, 6068, -4040, 820, 7028, 253, 1252, -268
